appid,name,release_date,is_free,type,genres,price_overview
332630,The Guilt and the Shadow,"2 Feb, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 990000, 'final': 990000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 9,900'}"
331920,Airline Tycoon Deluxe,"14 Nov, 2014",False,game,"[{'id': '28', 'description': 'Simulation'}]","{'currency': 'KRW', 'initial': 1250000, 'final': 1250000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 12,500'}"
331970,Disney's Treasure Planet: Battle of Procyon,"24 Feb, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 1100000, 'final': 1100000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 11,000'}"
331980,Last Inua,"11 Dec, 2014",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 800000, 'final': 800000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 8,000'}"
332150,LEVEL UP!,2014 年 11 月 24 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}, {'id': '70', 'description': '抢先体验'}]","{'currency': 'HKD', 'initial': 6600, 'final': 6600, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 66.00'}"
332200,Axiom Verge,"14 May, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'CAD', 'initial': 2199, 'final': 2199, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'CDN$ 21.99'}"
331480,Pinstripe,"24 Apr, 2017",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 1650000, 'final': 1650000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 16,500'}"
331500,Executive Assault,"17 Jul, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 1350000, 'final': 1350000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 13,500'}"
331510,Amphora,"12 Nov, 2014",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 1450000, 'final': 1450000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 14,500'}"
331570,Wimp: Who Stole My Pants?,"5 Jun, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 440000, 'final': 440000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 4,400'}"
331580,ULTRAWORLD EXODUS,"4 Dec, 2014",True,game,"[{'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",
331600,One Piece Pirate Warriors 3,"27 Aug, 2015",False,game,"[{'id': '1', 'description': 'Action'}]","{'currency': 'IDR', 'initial': 45000000, 'final': 45000000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'Rp 450 000'}"
331610,Movie Studio Boss: The Sequel,"17 Dec, 2014",False,game,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'currency': 'KRW', 'initial': 1050000, 'final': 1050000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 10,500'}"
331650,Carmageddon TDR 2000,"4 Dec, 2014",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]","{'currency': 'KRW', 'initial': 550000, 'final': 550000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 5,500'}"
331670,The Jackbox Party Pack,"26 Nov, 2014",False,game,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 2700000, 'final': 1080000, 'discount_percent': 60, 'initial_formatted': '₩ 27,000', 'final_formatted': '₩ 10,800'}"
331690,Crossing Souls,"13 Feb, 2018",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'CAD', 'initial': 1949, 'final': 1949, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'CDN$ 19.49'}"
